IdCliente;Fecha Nacimiento;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
6736;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1778000;No;No;Celular;0;No
6737;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;587000;No;No;Celular;0;Si
6738;31-03-1960;Gerente;Casado;Universitario;No;8093000;No;No;Celular;0;No
6739;31-03-1960;Técnico;Casado;Técnico Profesional;No;0;No;No;Celular;0;No
6740;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;241000;Si;No;Celular;0;No
6741;31-03-1960;Trabajador Independiente;Casado;Universitario;No;3711000;No;No;Celular;0;No
6742;31-03-1960;Gerente;Casado;Universitario;No;1925000;No;No;Celular;0;No
6743;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;2818000;Si;No;Celular;7;No
6744;31-03-1960;Gerente;Divorciado;Universitario;No;26306000;Si;No;Celular;0;No
6745;31-03-1960;Gerente;Casado;Universitario;No;7249000;Si;Si;Celular;0;No
6746;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;6839000;Si;No;Celular;0;No
6747;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;2052000;Si;No;Celular;0;No
6748;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;8892000;Si;No;Celular;0;No
6749;31-03-1960;Empresario;Casado;Universitario;No;0;No;No;Celular;0;No
6750;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;9252000;No;No;Celular;0;No
6751;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;3815000;No;No;Fono Particular;3;No
6752;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;421000;Si;No;Celular;0;Si
6753;31-03-1960;Trabajador Independiente;Divorciado;Enseñanza Media;No;8112000;Si;Si;Celular;0;No
6754;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;21522000;No;No;Celular;4;No
6755;31-03-1960;Gerente;Divorciado;Universitario;No;627000;Si;No;Celular;0;No
6756;31-03-1960;Técnico;Divorciado;Técnico Profesional;No;453000;No;No;Celular;0;No
6757;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;2269000;No;No;Celular;1;Si
6758;31-03-1960;Gerente;Casado;Universitario;No;696000;Si;No;Celular;0;No
6759;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;225000;Si;No;Celular;1;No
6760;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;5303000;Si;No;Fono Particular;1;Si
6761;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1311000;No;No;Fono Particular;0;No
6762;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Básica;No;2581000;No;No;Celular;0;No
6763;31-03-1960;Trabajador Independiente;Divorciado;Enseñanza Media;No;8112000;Si;Si;Celular;1;No
6764;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;751000;Si;No;Celular;0;Si
6765;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;6112000;No;No;Celular;0;Si
6766;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;5797000;Si;No;Celular;0;No
6767;31-03-1960;Gerente;Casado;Universitario;No;1759000;No;No;Celular;0;No
6768;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;598000;No;No;Celular;2;No
6769;31-03-1960;Obrero;Divorciado;Enseñanza Básica;No;-1000;Si;No;Celular;1;No
6770;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;757000;No;No;Celular;0;No
6771;31-03-1960;Obrero;Casado;Enseñanza Básica;No;-211000;Si;Si;Celular;2;No
6772;31-03-1960;Trabajador Independiente;Soltero;Técnico Profesional;No;289000;No;No;Celular;0;No
6773;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;483000;Si;No;Celular;0;No
6774;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;197000;Si;No;Celular;0;No
6775;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;2018000;Si;Si;Celular;0;No
6776;31-03-1960;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;778000;Si;No;Celular;0;No
6777;31-03-1960;Trabajador Dependiente;Divorciado;Enseñanza Media;No;-163000;Si;No;Celular;2;No
6778;31-03-1960;Gerente;Casado;Universitario;No;2124000;Si;No;Celular;2;No
6779;31-03-1960;Técnico;Divorciado;Técnico Profesional;No;281000;Si;No;Celular;9;No
6780;31-03-1960;Trabajador Dependiente;Divorciado;Enseñanza Media;No;-172000;Si;Si;Celular;0;No
6781;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Básica;No;759000;Si;No;Fono Particular;0;No
6782;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Básica;No;-166000;No;Si;Celular;0;No
6783;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1364000;No;No;Celular;0;No
6784;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;559000;Si;No;Fono Particular;0;No
6785;31-03-1960;Gerente;Casado;Universitario;No;5261000;No;Si;Celular;0;No
6786;31-03-1960;Empresario;Soltero;Técnico Profesional;No;202000;No;No;Celular;0;No
6787;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;673000;No;Si;Fono Particular;0;No
6788;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;427000;No;Si;Celular;0;No
6789;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Básica;No;362000;No;No;Celular;0;No
6790;31-03-1960;Empresario;Casado;Universitario;No;1129000;No;Si;Celular;0;No
6791;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1461000;No;No;Celular;0;No
6792;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;925000;No;No;Celular;0;Si
6793;31-03-1960;Técnico;Divorciado;Técnico Profesional;No;394000;No;No;Celular;0;No
6794;31-03-1960;Técnico;Casado;Técnico Profesional;No;0;No;No;Celular;0;No
6795;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;235000;No;No;Celular;0;No
6796;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;93000;No;No;Celular;0;No
6797;31-03-1960;Empresario;Soltero;Técnico Profesional;No;717000;No;No;Celular;0;No
6798;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
6799;31-03-1960;Trabajador Independiente;Casado;Enseñanza Media;No;534000;Si;No;Celular;0;No
6800;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1815000;No;No;Celular;0;No
6801;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;2191000;No;No;Fono Particular;0;No
6802;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;8605000;No;No;Celular;0;No
6803;31-03-1960;Técnico;Casado;Técnico Profesional;No;0;No;No;Celular;0;No
6804;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Celular;0;No
6805;31-03-1960;Obrero;Casado;Enseñanza Básica;No;18000;No;No;Celular;0;No
6806;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;392000;No;No;Celular;0;No
6807;31-03-1960;Técnico;Casado;Técnico Profesional;No;206000;No;No;Celular;0;No
6808;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;243000;Si;No;Celular;0;No
6809;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;207000;No;Si;Emailing;0;No
6810;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;465000;Si;No;Celular;0;No
6811;31-03-1960;Gerente;Casado;Universitario;No;2094000;No;Si;Celular;0;No
6812;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Básica;No;49000;No;No;Celular;0;No
6813;31-03-1960;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;0;No;Si;Celular;0;No
6814;31-03-1960;Técnico;Divorciado;Técnico Profesional;Si;-834000;Si;Si;Celular;0;No
6815;31-03-1960;Obrero;Casado;Enseñanza Media;No;143000;Si;No;Celular;0;No
6816;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1086000;No;No;Celular;0;No
6817;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;66000;No;Si;Fono Particular;0;No
6818;31-03-1960;Obrero;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
6819;31-03-1960;Técnico;Casado;Técnico Profesional;No;100000;No;No;Celular;0;No
6820;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;1950000;No;No;Celular;0;No
6821;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;6170000;No;No;Celular;0;Si
6822;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;9146000;No;No;Celular;0;No
6823;31-03-1960;Técnico;Casado;Técnico Profesional;No;230000;No;Si;Celular;0;No
6824;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;7132000;No;No;Celular;0;No
6825;31-03-1960;Trabajador Dependiente;Casado;Universitario;Si;-252000;No;Si;Celular;0;No
6826;31-03-1960;Gerente;Casado;Universitario;No;602000;Si;No;Celular;0;No
6827;31-03-1960;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;2253000;Si;No;Celular;0;No
6828;31-03-1960;Trabajador Independiente;Casado;Universitario;No;290000;No;Si;Celular;0;No
6829;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;343000;Si;No;Celular;0;No
6830;31-03-1960;Técnico;Casado;Técnico Profesional;No;395000;No;No;Celular;0;No
6831;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;2600000;No;No;Celular;0;No
6832;31-03-1960;Empresario;Casado;Técnico Profesional;No;55000;No;No;Celular;0;No
6833;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1796000;No;No;Fono Particular;0;No
6834;31-03-1960;Gerente;Divorciado;Universitario;No;380000;No;Si;Celular;0;Si
6835;31-03-1960;Gerente;Casado;Universitario;No;6571000;No;No;Celular;0;Si
6836;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;2398000;Si;No;Celular;1;No
6837;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;0;Si;Si;Celular;6;No
6838;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;9001000;No;No;Celular;0;Si
6839;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;3079000;No;No;Celular;0;No
6840;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;459000;No;No;Celular;0;Si
6841;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;1004000;No;No;Celular;1;Si
6842;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Media;No;53000;Si;No;Celular;0;No
6843;31-03-1960;Técnico;Casado;Técnico Profesional;No;195000;Si;No;Celular;6;No
6844;31-03-1960;Gerente;Casado;Universitario;No;1356000;Si;No;Celular;6;No
6845;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;4968000;No;No;Celular;2;No
6846;31-03-1960;Gerente;Casado;Universitario;No;3634000;No;No;Celular;8;Si
6847;31-03-1960;Obrero;Casado;Enseñanza Media;No;111000;Si;No;Celular;2;No
6848;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;7724000;No;No;Celular;0;No
6849;31-03-1960;Trabajador Independiente;Divorciado;Universitario;Si;10000;No;No;Celular;0;No
6850;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1561000;No;No;Celular;0;No
6851;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;6503000;Si;No;Celular;0;No
6852;31-03-1960;Gerente;Divorciado;Universitario;No;6649000;Si;No;Celular;0;No
6853;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;1958000;No;No;Fono Particular;4;No
6854;31-03-1960;Gerente;Casado;Universitario;No;1061000;No;No;Celular;0;No
6855;31-03-1960;Trabajador Dependiente;Soltero;Enseñanza Básica;No;183000;No;No;Celular;0;No
6856;31-03-1960;Trabajador Dependiente;Casado;Técnico Profesional;No;2009000;No;No;Celular;0;No
6857;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1777000;Si;No;Celular;1;Si
6858;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;5331000;No;No;Celular;0;No
6859;31-03-1960;Empresario;Casado;Técnico Profesional;No;352000;No;No;Celular;0;No
6860;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1027000;No;No;Celular;1;No
6861;31-03-1960;Gerente;Casado;Universitario;No;3105000;Si;Si;Celular;0;No
6862;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;593000;No;No;Fono Particular;0;No
6863;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;1162000;Si;No;Celular;0;No
6864;31-03-1960;Gerente;Soltero;Universitario;No;5558000;Si;No;Celular;3;No
6865;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1203000;No;No;Celular;0;No
6866;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;0;Si;Si;Celular;0;No
6867;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;1480000;Si;No;Celular;0;No
6868;31-03-1960;Gerente;Divorciado;Universitario;No;2679000;No;No;Celular;0;Si
6869;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;3398000;No;Si;Fono Particular;13;No
6870;31-03-1960;Gerente;Casado;Universitario;No;3366000;No;No;Fono Particular;2;No
6871;31-03-1960;Gerente;Casado;Universitario;No;1945000;No;No;Celular;7;No
6872;31-03-1960;Técnico;Casado;Técnico Profesional;No;70000;Si;No;Fono Particular;0;No
6873;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;238000;Si;No;Celular;5;No
6874;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Media;Si;-233000;Si;No;Celular;0;No
6875;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;248000;Si;No;Fono Particular;0;No
6876;31-03-1960;Trabajador Dependiente;Divorciado;Enseñanza Media;No;28000;Si;Si;Celular;0;No
6877;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;640000;Si;No;Celular;0;No
6878;31-03-1960;Obrero;Casado;Enseñanza Media;No;-102000;Si;No;Celular;0;No
6879;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;4493000;No;No;Celular;3;No
6880;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;72000;Si;Si;Fono Particular;0;No
6881;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;218000;Si;No;Celular;12;No
6882;31-03-1960;Obrero;Casado;Enseñanza Media;No;-108000;Si;No;Celular;3;No
6883;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Media;No;109000;No;No;Fono Particular;0;No
6884;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;545000;Si;No;Celular;1;No
6885;31-03-1960;Gerente;Casado;Técnico Profesional;No;2240000;Si;No;Celular;1;Si
6886;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;2851000;No;Si;Fono Particular;1;No
6887;31-03-1960;Técnico;Casado;Técnico Profesional;No;284000;No;No;Celular;0;No
6888;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;655000;Si;No;Celular;0;No
6889;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;2509000;No;No;Fono Particular;0;Si
6890;31-03-1960;Obrero;Divorciado;Enseñanza Media;Si;-376000;Si;No;Celular;0;No
6891;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;849000;Si;No;Celular;0;Si
6892;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;559000;No;No;Fono Particular;0;No
6893;31-03-1960;Gerente;Divorciado;Universitario;No;2152000;No;No;Celular;0;Si
6894;31-03-1960;Gerente;Casado;Universitario;No;8627000;No;No;Celular;0;No
6895;31-03-1960;Técnico;Casado;Técnico Profesional;No;264000;No;No;Fono Particular;0;No
6896;31-03-1960;Técnico;Casado;Técnico Profesional;No;476000;Si;No;Celular;0;No
6897;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Media;No;38000;Si;No;Celular;0;No
6898;31-03-1960;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;200000;No;No;Celular;0;No
6899;31-03-1960;Empresario;Casado;Universitario;No;2289000;Si;Si;Celular;0;No
6900;31-03-1960;Trabajador Dependiente;Soltero;Enseñanza Media;Si;-741000;Si;Si;Celular;0;No
6901;31-03-1960;Trabajador Independiente;Casado;Enseñanza Media;No;248000;No;Si;Celular;3;No
6902;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;350000;No;Si;Celular;2;No
6903;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;493000;Si;Si;Celular;0;No
6904;31-03-1960;Gerente;Divorciado;Universitario;No;5187000;No;Si;Celular;0;No
6905;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;6164000;Si;No;Celular;0;No
6906;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1661000;Si;Si;Celular;0;No
6907;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;2228000;No;No;Celular;0;Si
6908;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;910000;No;No;Celular;0;No
6909;31-03-1960;Técnico;Casado;Técnico Profesional;No;65000;No;No;Celular;0;No
6910;31-03-1960;Gerente;Soltero;Universitario;No;720000;Si;No;Emailing;0;No
6911;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1364000;No;No;Celular;1;No
6912;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;4930000;No;Si;Celular;0;No
6913;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Media;No;-2000;Si;Si;Celular;0;No
6914;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;3703000;Si;No;Celular;1;No
6915;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;241000;Si;No;Celular;2;No
6916;31-03-1960;Gerente;Casado;Universitario;No;1319000;Si;No;Celular;1;No
6917;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;51000;Si;No;Celular;0;No
6918;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1794000;Si;No;Celular;0;No
6919;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;240000;No;No;Celular;0;No
6920;31-03-1960;Obrero;Casado;Enseñanza Media;No;0;No;No;Celular;0;No
6921;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;354000;Si;No;Celular;2;No
6922;31-03-1960;Técnico;Casado;Técnico Profesional;No;-46000;No;No;Celular;0;No
6923;31-03-1960;Empresario;Casado;Universitario;No;71000;No;Si;Celular;0;No
6924;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;232000;Si;No;Fono Particular;0;No
6925;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1405000;Si;Si;Celular;1;No
6926;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;2687000;Si;No;Celular;0;No
6927;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;246000;Si;No;Celular;1;No
6928;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;367000;Si;Si;Celular;2;No
6929;31-03-1960;Trabajador Dependiente;Casado;Enseñanza Básica;No;945000;No;No;Celular;0;No
6930;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;393000;No;No;Celular;0;No
6931;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1357000;No;No;Celular;0;No
6932;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Celular;0;No
6933;31-03-1960;Trabajador Dependiente;Soltero;Universitario;No;5715000;No;No;Celular;0;No
6934;31-03-1960;Gerente;Casado;Universitario;No;811000;No;No;Celular;0;No
6935;31-03-1960;Técnico;Casado;Técnico Profesional;No;549000;No;No;Fono Particular;0;No
6936;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;637000;No;No;Celular;0;No
6937;31-03-1960;Técnico;Casado;Técnico Profesional;No;311000;No;No;Fono Particular;0;No
6938;31-03-1960;Trabajador Independiente;Divorciado;Universitario;No;8000;No;No;Celular;0;No
6939;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;1770000;No;No;Celular;0;No
6940;31-03-1960;Obrero;Casado;Enseñanza Media;No;-76000;No;No;Celular;4;No
6941;31-03-1960;Obrero;Casado;Enseñanza Básica;Si;-462000;No;No;Celular;0;No
6942;31-03-1960;Técnico;Divorciado;Técnico Profesional;No;388000;Si;Si;Celular;1;No
6943;31-03-1960;Trabajador Dependiente;Casado;Técnico Profesional;No;164000;No;No;Celular;0;No
6944;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;4793000;Si;No;Fono Particular;5;No
6945;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;352000;Si;No;Fono Particular;0;No
6946;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;90000;Si;No;Fono Particular;0;No
6947;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;354000;No;No;Celular;0;No
6948;31-03-1960;Trabajador Independiente;Casado;Enseñanza Básica;No;127000;No;No;Celular;0;No
6949;31-03-1960;Obrero;Casado;Enseñanza Media;No;65000;No;No;Celular;0;No
6950;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;658000;No;No;Celular;0;No
6951;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;37000;No;No;Celular;0;No
6952;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;15000;No;No;Celular;0;No
6953;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;5603000;No;No;Celular;0;Si
6954;31-03-1960;Gerente;Casado;Universitario;No;761000;No;Si;Celular;0;No
6955;31-03-1960;Trabajador Dependiente;Divorciado;Universitario;No;253000;No;No;Celular;0;No
6956;31-03-1960;Trabajador Dependiente;Casado;Universitario;No;2262000;No;No;Celular;0;No
